TransactionID;Date;ClientID;ProductID;Quantity;TotalPrice;StyleID;Category;ProductName;Price;StyleName;Material;Name;Country
639;2023-05-20 21:58:55;1009;2040;7;3099,67;3020;Accessories;Product_2040;442,81;Style_3020;Cotton;Client_1009;Italy
640;2023-05-28 04:52:37;1067;2017;2;59,62;3001;Shoes;Product_2017;29,81;Style_3001;Silk;Client_1067;USA
641;2023-10-27 12:10:49;1025;2037;6;1402,2;3018;Clothing;Product_2037;233,7;Style_3018;Cotton;Client_1025;Italy
642;2023-07-08 09:01:59;1098;2039;6;1284,54;3002;Accessories;Product_2039;214,09;Style_3002;Cotton;Client_1098;Germany
643;2023-06-23 01:45:14;1076;2029;3;328,5;3005;Clothing;Product_2029;109,5;Style_3005;Cotton;Client_1076;UK
644;2023-12-22 14:52:15;1042;2036;6;370,14;3014;Clothing;Product_2036;61,69;Style_3014;Leather;Client_1042;France
645;2023-09-15 23:16:45;1009;2038;5;585,2;3009;Accessories;Product_2038;117,04;Style_3009;Leather;Client_1009;Italy
646;2023-11-11 01:58:12;1079;2039;2;428,18;3002;Accessories;Product_2039;214,09;Style_3002;Cotton;Client_1079;Germany
647;2023-08-23 15:36:56;1040;2050;9;816,12;3018;Clothing;Product_2050;90,68;Style_3018;Cotton;Client_1040;Japan
648;2023-11-13 15:10:59;1025;2037;8;1869,6;3018;Clothing;Product_2037;233,7;Style_3018;Cotton;Client_1025;Italy
649;2023-10-08 13:27:12;1005;2035;3;464,58;3004;Accessories;Product_2035;154,86;Style_3004;Cotton;Client_1005;Australia
650;2023-06-08 20:42:31;1011;2007;8;2690,4;3019;Clothing;Product_2007;336,3;Style_3019;Polyester;Client_1011;USA
651;2023-01-09 00:23:04;1059;2027;9;2755,44;3020;Clothing;Product_2027;306,16;Style_3020;Cotton;Client_1059;France
652;2023-12-29 21:45:57;1098;2028;3;823,56;3003;Clothing;Product_2028;274,52;Style_3003;Polyester;Client_1098;Germany
653;2023-07-25 12:02:10;1088;2022;3;1346,76;3016;Clothing;Product_2022;448,92;Style_3016;Cotton;Client_1088;Germany
654;2023-09-04 07:26:51;1079;2014;2;727,3;3012;Shoes;Product_2014;363,65;Style_3012;Polyester;Client_1079;Germany
655;2023-09-17 19:00:11;1038;2007;8;2690,4;3019;Clothing;Product_2007;336,3;Style_3019;Polyester;Client_1038;Germany
656;2023-06-16 12:20:54;1072;2037;1;233,7;3018;Clothing;Product_2037;233,7;Style_3018;Cotton;Client_1072;UK
657;2023-01-30 21:04:09;1005;2022;8;3591,36;3016;Clothing;Product_2022;448,92;Style_3016;Cotton;Client_1005;Australia
658;2023-02-22 11:14:36;1048;2005;7;1341,9;3008;Shoes;Product_2005;191,7;Style_3008;Leather;Client_1048;Japan
659;2023-01-31 14:33:31;1090;2002;7;2985,64;3020;Shoes;Product_2002;426,52;Style_3020;Cotton;Client_1090;Italy
660;2023-01-29 01:20:43;1018;2027;3;918,48;3020;Clothing;Product_2027;306,16;Style_3020;Cotton;Client_1018;Australia
661;2023-06-16 03:36:13;1070;2021;1;108,84;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1070;USA
662;2023-11-16 13:08:28;1037;2038;4;468,16;3009;Accessories;Product_2038;117,04;Style_3009;Leather;Client_1037;Italy
663;2023-01-01 00:00:00;1060;2015;9;1130,67;3006;Accessories;Product_2015;125,63;Style_3006;Silk;Client_1060;Germany
664;2023-01-19 05:14:14;1048;2021;5;544,2;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1048;Japan
665;2023-09-07 05:24:19;1077;2010;1;285,01;3004;Shoes;Product_2010;285,01;Style_3004;Cotton;Client_1077;France
666;2023-09-18 21:14:14;1028;2023;5;1214,65;3015;Shoes;Product_2023;242,93;Style_3015;Leather;Client_1028;Japan
667;2023-10-08 22:11:54;1069;2039;8;1712,72;3002;Accessories;Product_2039;214,09;Style_3002;Cotton;Client_1069;Germany
668;2023-06-12 03:24:41;1077;2005;8;1533,6;3008;Shoes;Product_2005;191,7;Style_3008;Leather;Client_1077;France
669;2023-06-13 05:38:44;1081;2001;5;2291,65;3007;Shoes;Product_2001;458,33;Style_3007;Polyester;Client_1081;USA
670;2023-11-17 15:22:31;1040;2013;9;3833,73;3002;Shoes;Product_2013;425,97;Style_3002;Cotton;Client_1040;Japan
671;2023-06-27 10:41:26;1045;2021;1;108,84;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1045;USA
672;2023-10-19 03:03:04;1096;2026;4;313,08;3012;Shoes;Product_2026;78,27;Style_3012;Polyester;Client_1096;France
673;2023-01-13 00:34:36;1062;2050;3;272,04;3018;Clothing;Product_2050;90,68;Style_3018;Cotton;Client_1062;Germany
674;2023-05-07 10:25:35;1093;2045;2;286,68;3015;Accessories;Product_2045;143,34;Style_3015;Leather;Client_1093;USA
675;2023-02-04 06:00:22;1058;2021;8;870,72;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1058;Australia
676;2023-01-26 20:52:37;1067;2018;7;2507,54;3012;Accessories;Product_2018;358,22;Style_3012;Polyester;Client_1067;USA
677;2023-07-20 09:36:35;1056;2037;9;2103,3;3018;Clothing;Product_2037;233,7;Style_3018;Cotton;Client_1056;UK
678;2023-02-25 17:56:45;1040;2045;2;286,68;3015;Accessories;Product_2045;143,34;Style_3015;Leather;Client_1040;Japan
679;2023-04-01 17:26:29;1098;2032;4;1401,76;3009;Clothing;Product_2032;350,44;Style_3009;Leather;Client_1098;Germany
680;2023-09-03 05:12:48;1040;2036;6;370,14;3014;Clothing;Product_2036;61,69;Style_3014;Leather;Client_1040;Japan
681;2023-06-09 05:27:12;1091;2017;3;89,43;3001;Shoes;Product_2017;29,81;Style_3001;Silk;Client_1091;France
682;2023-02-12 15:08:06;1077;2035;8;1238,88;3004;Accessories;Product_2035;154,86;Style_3004;Cotton;Client_1077;France
683;2023-10-08 13:27:12;1033;2049;3;478,02;3004;Shoes;Product_2049;159,34;Style_3004;Cotton;Client_1033;France
684;2023-11-21 06:49:22;1006;2011;2;395,26;3008;Shoes;Product_2011;197,63;Style_3008;Leather;Client_1006;UK
685;2023-04-22 03:08:50;1088;2021;3;326,52;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1088;Germany
686;2023-04-08 06:50:49;1019;2026;6;469,62;3012;Shoes;Product_2026;78,27;Style_3012;Polyester;Client_1019;Italy
687;2023-12-16 18:57:18;1080;2004;2;113,5;3011;Shoes;Product_2004;56,75;Style_3011;Silk;Client_1080;UK
688;2023-01-20 07:28:17;1040;2034;8;2527,44;3018;Clothing;Product_2034;315,93;Style_3018;Cotton;Client_1040;Japan
689;2023-03-27 15:00:54;1092;2048;1;182,76;3017;Accessories;Product_2048;182,76;Style_3017;Leather;Client_1092;Australia
690;2023-05-22 08:57:39;1097;2018;7;2507,54;3012;Accessories;Product_2018;358,22;Style_3012;Polyester;Client_1097;France
691;2023-12-27 08:33:09;1059;2040;2;885,62;3020;Accessories;Product_2040;442,81;Style_3020;Cotton;Client_1059;France
692;2023-09-25 01:53:52;1059;2035;6;929,16;3004;Accessories;Product_2035;154,86;Style_3004;Cotton;Client_1059;France
693;2023-10-05 15:29:44;1048;2041;2;337,86;3015;Clothing;Product_2041;168,93;Style_3015;Leather;Client_1048;Japan
694;2023-10-28 05:40:11;1041;2029;2;219;3005;Clothing;Product_2029;109,5;Style_3005;Cotton;Client_1041;Japan
695;2023-05-26 17:53:52;1013;2029;8;876;3005;Clothing;Product_2029;109,5;Style_3005;Cotton;Client_1013;USA
696;2023-08-15 23:58:34;1045;2038;2;234,08;3009;Accessories;Product_2038;117,04;Style_3009;Leather;Client_1045;USA
697;2023-10-07 02:28:28;1089;2042;7;488,74;3007;Accessories;Product_2042;69,82;Style_3007;Polyester;Client_1089;Italy
698;2023-04-21 00:54:46;1053;2021;3;326,52;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1053;France
699;2023-12-01 11:40:32;1042;2042;8;558,56;3007;Accessories;Product_2042;69,82;Style_3007;Polyester;Client_1042;France
700;2023-03-17 01:25:03;1100;2013;7;2981,79;3002;Shoes;Product_2013;425,97;Style_3002;Cotton;Client_1100;USA
701;2023-03-25 01:48:06;1063;2049;8;1274,72;3004;Shoes;Product_2049;159,34;Style_3004;Cotton;Client_1063;USA
702;2023-11-07 10:31:21;1027;2041;7;1182,51;3015;Clothing;Product_2041;168,93;Style_3015;Leather;Client_1027;UK
703;2023-11-28 04:58:23;1038;2017;6;178,86;3001;Shoes;Product_2017;29,81;Style_3001;Silk;Client_1038;Germany
704;2023-07-30 05:43:04;1060;2009;7;1012,27;3011;Shoes;Product_2009;144,61;Style_3011;Silk;Client_1060;Germany
705;2023-01-27 23:06:40;1007;2041;5;844,65;3015;Clothing;Product_2041;168,93;Style_3015;Leather;Client_1007;France
706;2023-06-08 03:13:09;1005;2001;7;3208,31;3007;Shoes;Product_2001;458,33;Style_3007;Polyester;Client_1005;Australia
707;2023-02-07 03:57:50;1045;2002;1;426,52;3020;Shoes;Product_2002;426,52;Style_3020;Cotton;Client_1045;USA
708;2023-06-03 09:32:15;1058;2048;1;182,76;3017;Accessories;Product_2048;182,76;Style_3017;Leather;Client_1058;Australia
709;2023-09-14 03:33:20;1031;2029;9;985,5;3005;Clothing;Product_2029;109,5;Style_3005;Cotton;Client_1031;Australia
710;2023-10-06 00:14:25;1023;2033;5;2207,15;3007;Clothing;Product_2033;441,43;Style_3007;Polyester;Client_1023;Japan
711;2023-09-26 12:52:37;1042;2010;5;1425,05;3004;Shoes;Product_2010;285,01;Style_3004;Cotton;Client_1042;France
712;2023-10-21 07:31:10;1010;2050;3;272,04;3018;Clothing;Product_2050;90,68;Style_3018;Cotton;Client_1010;USA
713;2023-04-22 03:08:50;1032;2040;5;2214,05;3020;Accessories;Product_2040;442,81;Style_3020;Cotton;Client_1032;France
714;2023-02-05 08:14:25;1053;2021;3;326,52;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1053;France
715;2023-11-06 08:17:18;1030;2028;9;2470,68;3003;Clothing;Product_2028;274,52;Style_3003;Polyester;Client_1030;Germany
716;2023-10-18 09:33:42;1039;2011;9;1778,67;3008;Shoes;Product_2011;197,63;Style_3008;Leather;Client_1039;UK
717;2023-05-02 16:44:41;1031;2034;6;1895,58;3018;Clothing;Product_2034;315,93;Style_3018;Cotton;Client_1031;Australia
718;2023-11-09 14:59:28;1082;2008;1;299,74;3011;Accessories;Product_2008;299,74;Style_3011;Silk;Client_1082;Germany
719;2023-06-08 03:13:09;1100;2022;7;3142,44;3016;Clothing;Product_2022;448,92;Style_3016;Cotton;Client_1100;USA
720;2023-06-12 12:09:22;1002;2008;7;2098,18;3011;Accessories;Product_2008;299,74;Style_3011;Silk;Client_1002;Germany
721;2023-12-28 19:31:54;1078;2049;4;637,36;3004;Shoes;Product_2049;159,34;Style_3004;Cotton;Client_1078;Australia
722;2023-04-22 20:38:12;1077;2015;8;1005,04;3006;Accessories;Product_2015;125,63;Style_3006;Silk;Client_1077;France
723;2023-04-01 08:41:48;1093;2017;6;178,86;3001;Shoes;Product_2017;29,81;Style_3001;Silk;Client_1093;USA
724;2023-03-02 02:52:58;1012;2023;4;971,72;3015;Shoes;Product_2023;242,93;Style_3015;Leather;Client_1012;France
725;2023-06-24 21:28:39;1039;2024;4;1144,04;3015;Accessories;Product_2024;286,01;Style_3015;Leather;Client_1039;UK
726;2023-12-25 04:05:03;1066;2045;2;286,68;3015;Accessories;Product_2045;143,34;Style_3015;Leather;Client_1066;UK
727;2023-05-02 16:44:41;1096;2019;2;128,68;3012;Clothing;Product_2019;64,34;Style_3012;Polyester;Client_1096;France
728;2023-07-17 02:54:25;1013;2005;4;766,8;3008;Shoes;Product_2005;191,7;Style_3008;Leather;Client_1013;USA
729;2023-10-04 04:30:59;1046;2032;5;1752,2;3009;Clothing;Product_2032;350,44;Style_3009;Leather;Client_1046;Germany
730;2023-02-08 06:11:54;1027;2044;8;3634,8;3008;Clothing;Product_2044;454,35;Style_3008;Leather;Client_1027;UK
731;2023-07-24 18:32:48;1017;2001;6;2749,98;3007;Shoes;Product_2001;458,33;Style_3007;Polyester;Client_1017;Japan
732;2023-01-30 03:34:46;1095;2023;4;971,72;3015;Shoes;Product_2023;242,93;Style_3015;Leather;Client_1095;France
733;2023-02-18 02:18:23;1098;2037;7;1635,9;3018;Clothing;Product_2037;233,7;Style_3018;Cotton;Client_1098;Germany
734;2023-10-18 00:49:01;1060;2008;8;2397,92;3011;Accessories;Product_2008;299,74;Style_3011;Silk;Client_1060;Germany
735;2023-11-24 13:31:32;1064;2013;2;851,94;3002;Shoes;Product_2013;425,97;Style_3002;Cotton;Client_1064;USA
736;2023-02-19 22:01:48;1088;2008;7;2098,18;3011;Accessories;Product_2008;299,74;Style_3011;Silk;Client_1088;Germany
737;2023-03-08 16:17:18;1035;2023;2;485,86;3015;Shoes;Product_2023;242,93;Style_3015;Leather;Client_1035;Australia
738;2023-05-26 17:53:52;1070;2043;2;369,18;3012;Accessories;Product_2043;184,59;Style_3012;Polyester;Client_1070;USA
739;2023-04-30 21:01:16;1083;2001;8;3666,64;3007;Shoes;Product_2001;458,33;Style_3007;Polyester;Client_1083;Germany
740;2023-10-13 15:52:48;1030;2045;2;286,68;3015;Accessories;Product_2045;143,34;Style_3015;Leather;Client_1030;Germany
741;2023-07-04 17:35:08;1071;2024;9;2574,09;3015;Accessories;Product_2024;286,01;Style_3015;Leather;Client_1071;USA
742;2023-11-07 01:46:40;1074;2035;1;154,86;3004;Accessories;Product_2035;154,86;Style_3004;Cotton;Client_1074;Australia
743;2023-12-25 04:05:03;1096;2024;9;2574,09;3015;Accessories;Product_2024;286,01;Style_3015;Leather;Client_1096;France
744;2023-01-25 18:38:34;1098;2017;1;29,81;3001;Shoes;Product_2017;29,81;Style_3001;Silk;Client_1098;Germany
745;2023-07-18 13:53:09;1063;2005;2;383,4;3008;Shoes;Product_2005;191,7;Style_3008;Leather;Client_1063;USA
746;2023-10-09 15:41:16;1028;2020;6;1351,62;3017;Shoes;Product_2020;225,27;Style_3017;Leather;Client_1028;Japan
747;2023-01-19 22:43:36;1060;2021;6;653,04;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1060;Germany
748;2023-06-13 14:23:25;1079;2040;1;442,81;3020;Accessories;Product_2040;442,81;Style_3020;Cotton;Client_1079;Germany
749;2023-03-16 07:55:41;1094;2031;7;2124,08;3007;Accessories;Product_2031;303,44;Style_3007;Polyester;Client_1094;USA
750;2023-02-15 13:05:35;1037;2046;8;2618,96;3003;Clothing;Product_2046;327,37;Style_3003;Polyester;Client_1037;Italy
751;2023-09-29 19:34:46;1093;2036;2;123,38;3014;Clothing;Product_2036;61,69;Style_3014;Leather;Client_1093;USA
752;2023-01-16 07:16:45;1022;2011;8;1581,04;3008;Shoes;Product_2011;197,63;Style_3008;Leather;Client_1022;France
753;2023-10-01 15:18:12;1068;2015;9;1130,67;3006;Accessories;Product_2015;125,63;Style_3006;Silk;Client_1068;France
754;2023-12-20 10:24:09;1020;2019;6;386,04;3012;Clothing;Product_2019;64,34;Style_3012;Polyester;Client_1020;USA
755;2023-11-18 08:51:54;1096;2007;5;1681,5;3019;Clothing;Product_2007;336,3;Style_3019;Polyester;Client_1096;France
756;2023-02-10 01:55:19;1100;2028;9;2470,68;3003;Clothing;Product_2028;274,52;Style_3003;Polyester;Client_1100;USA
757;2023-10-04 22:00:22;1068;2043;9;1661,31;3012;Accessories;Product_2043;184,59;Style_3012;Polyester;Client_1068;France
758;2023-08-30 05:01:16;1091;2005;1;191,7;3008;Shoes;Product_2005;191,7;Style_3008;Leather;Client_1091;France
759;2023-03-08 07:32:37;1064;2005;3;575,1;3008;Shoes;Product_2005;191,7;Style_3008;Leather;Client_1064;USA
760;2023-11-05 14:47:56;1017;2030;9;4248;3019;Clothing;Product_2030;472;Style_3019;Polyester;Client_1017;Japan
761;2023-02-04 06:00:22;1012;2032;2;700,88;3009;Clothing;Product_2032;350,44;Style_3009;Leather;Client_1012;France
762;2023-12-20 10:24:09;1022;2008;4;1198,96;3011;Accessories;Product_2008;299,74;Style_3011;Silk;Client_1022;France
763;2023-05-16 21:47:23;1017;2010;4;1140,04;3004;Shoes;Product_2010;285,01;Style_3004;Cotton;Client_1017;Japan
764;2023-11-28 22:27:45;1010;2038;2;234,08;3009;Accessories;Product_2038;117,04;Style_3009;Leather;Client_1010;USA
765;2023-07-09 02:31:21;1065;2047;3;30,75;3014;Shoes;Product_2047;10,25;Style_3014;Leather;Client_1065;Australia
766;2023-11-24 13:31:32;1022;2032;3;1051,32;3009;Clothing;Product_2032;350,44;Style_3009;Leather;Client_1022;France
767;2023-05-11 19:21:48;1090;2048;1;182,76;3017;Accessories;Product_2048;182,76;Style_3017;Leather;Client_1090;Italy
768;2023-11-24 13:31:32;1082;2028;6;1647,12;3003;Clothing;Product_2028;274,52;Style_3003;Polyester;Client_1082;Germany
769;2023-09-11 05:35:51;1050;2017;8;238,48;3001;Shoes;Product_2017;29,81;Style_3001;Silk;Client_1050;France
770;2023-04-13 00:31:43;1014;2031;3;910,32;3007;Accessories;Product_2031;303,44;Style_3007;Polyester;Client_1014;UK
771;2023-03-12 16:28:50;1064;2008;5;1498,7;3011;Accessories;Product_2008;299,74;Style_3011;Silk;Client_1064;USA
772;2023-11-11 10:42:53;1047;2040;1;442,81;3020;Accessories;Product_2040;442,81;Style_3020;Cotton;Client_1047;France
773;2023-03-12 16:28:50;1029;2025;7;2455,6;3019;Clothing;Product_2025;350,8;Style_3019;Polyester;Client_1029;Australia
774;2023-08-31 16:00:00;1076;2009;1;144,61;3011;Shoes;Product_2009;144,61;Style_3011;Silk;Client_1076;UK
775;2023-02-03 12:30:59;1036;2002;9;3838,68;3020;Shoes;Product_2002;426,52;Style_3020;Cotton;Client_1036;Japan
776;2023-09-02 11:43:25;1099;2015;8;1005,04;3006;Accessories;Product_2015;125,63;Style_3006;Silk;Client_1099;Japan
777;2023-12-11 07:47:02;1052;2050;7;634,76;3018;Clothing;Product_2050;90,68;Style_3018;Cotton;Client_1052;Germany
778;2023-01-22 20:41:05;1076;2003;7;1611,61;3015;Shoes;Product_2003;230,23;Style_3015;Leather;Client_1076;UK
779;2023-08-19 15:25:24;1007;2049;5;796,7;3004;Shoes;Product_2049;159,34;Style_3004;Cotton;Client_1007;France
780;2023-01-19 05:14:14;1029;2036;5;308,45;3014;Clothing;Product_2036;61,69;Style_3014;Leather;Client_1029;Australia
781;2023-05-27 11:23:15;1011;2004;5;283,75;3011;Shoes;Product_2004;56,75;Style_3011;Silk;Client_1011;USA
782;2023-10-15 02:51:32;1033;2014;1;363,65;3012;Shoes;Product_2014;363,65;Style_3012;Polyester;Client_1033;France
783;2023-01-02 10:58:44;1006;2041;8;1351,44;3015;Clothing;Product_2041;168,93;Style_3015;Leather;Client_1006;UK
784;2023-06-19 10:18:23;1079;2041;1;168,93;3015;Clothing;Product_2041;168,93;Style_3015;Leather;Client_1079;Germany
785;2023-08-08 17:04:52;1032;2025;4;1403,2;3019;Clothing;Product_2025;350,8;Style_3019;Polyester;Client_1032;France
786;2023-09-06 03:10:16;1051;2050;9;816,12;3018;Clothing;Product_2050;90,68;Style_3018;Cotton;Client_1051;Germany
787;2023-10-29 16:38:55;1075;2010;9;2565,09;3004;Shoes;Product_2010;285,01;Style_3004;Cotton;Client_1075;Japan
788;2023-07-14 04:56:56;1058;2021;5;544,2;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1058;Australia
789;2023-05-28 04:52:37;1087;2036;4;246,76;3014;Clothing;Product_2036;61,69;Style_3014;Leather;Client_1087;Japan
790;2023-11-01 23:21:05;1026;2012;3;1458,42;3003;Shoes;Product_2012;486,14;Style_3003;Polyester;Client_1026;Germany
791;2023-07-06 13:18:34;1098;2027;3;918,48;3020;Clothing;Product_2027;306,16;Style_3020;Cotton;Client_1098;Germany
792;2023-08-23 15:36:56;1046;2040;5;2214,05;3020;Accessories;Product_2040;442,81;Style_3020;Cotton;Client_1046;Germany
793;2023-03-26 12:46:51;1098;2002;1;426,52;3020;Shoes;Product_2002;426,52;Style_3020;Cotton;Client_1098;Germany
794;2023-07-10 13:30:05;1029;2013;5;2129,85;3002;Shoes;Product_2013;425,97;Style_3002;Cotton;Client_1029;Australia
795;2023-05-06 16:56:13;1004;2032;6;2102,64;3009;Clothing;Product_2032;350,44;Style_3009;Leather;Client_1004;Japan
796;2023-01-17 09:30:49;1081;2031;7;2124,08;3007;Accessories;Product_2031;303,44;Style_3007;Polyester;Client_1081;USA
797;2023-07-18 13:53:09;1099;2016;9;1219,23;3002;Accessories;Product_2016;135,47;Style_3002;Cotton;Client_1099;Japan
798;2023-12-10 23:02:21;1013;2032;3;1051,32;3009;Clothing;Product_2032;350,44;Style_3009;Leather;Client_1013;USA
799;2023-01-29 01:20:43;1039;2032;2;700,88;3009;Clothing;Product_2032;350,44;Style_3009;Leather;Client_1039;UK
800;2023-09-23 14:55:08;1015;2034;3;947,79;3018;Clothing;Product_2034;315,93;Style_3018;Cotton;Client_1015;UK
801;2023-10-23 20:43:58;1029;2011;9;1778,67;3008;Shoes;Product_2011;197,63;Style_3008;Leather;Client_1029;Australia
802;2023-12-02 22:39:17;1029;2010;7;1995,07;3004;Shoes;Product_2010;285,01;Style_3004;Cotton;Client_1029;Australia
803;2023-01-27 05:37:18;1075;2015;9;1130,67;3006;Accessories;Product_2015;125,63;Style_3006;Silk;Client_1075;Japan
804;2023-10-16 22:34:57;1032;2017;2;59,62;3001;Shoes;Product_2017;29,81;Style_3001;Silk;Client_1032;France
805;2023-04-01 08:41:48;1002;2040;5;2214,05;3020;Accessories;Product_2040;442,81;Style_3020;Cotton;Client_1002;Germany
806;2023-01-17 18:15:30;1047;2018;4;1432,88;3012;Accessories;Product_2018;358,22;Style_3012;Polyester;Client_1047;France
807;2023-02-13 17:22:10;1078;2009;2;289,22;3011;Shoes;Product_2009;144,61;Style_3011;Silk;Client_1078;Australia
808;2023-03-19 14:37:50;1084;2025;9;3157,2;3019;Clothing;Product_2025;350,8;Style_3019;Polyester;Client_1084;USA
809;2023-03-28 17:14:57;1022;2040;9;3985,29;3020;Accessories;Product_2040;442,81;Style_3020;Cotton;Client_1022;France
810;2023-01-21 00:57:39;1075;2014;6;2181,9;3012;Shoes;Product_2014;363,65;Style_3012;Polyester;Client_1075;Japan
811;2023-05-08 03:54:57;1027;2025;6;2104,8;3019;Clothing;Product_2025;350,8;Style_3019;Polyester;Client_1027;UK
812;2023-02-08 14:56:35;1067;2050;8;725,44;3018;Clothing;Product_2050;90,68;Style_3018;Cotton;Client_1067;USA
813;2023-10-30 10:08:17;1081;2022;6;2693,52;3016;Clothing;Product_2022;448,92;Style_3016;Cotton;Client_1081;USA
814;2023-01-18 03:00:11;1056;2030;1;472;3019;Clothing;Product_2030;472;Style_3019;Polyester;Client_1056;UK
815;2023-07-28 09:59:38;1092;2020;4;901,08;3017;Shoes;Product_2020;225,27;Style_3017;Leather;Client_1092;Australia
816;2023-05-03 10:14:03;1093;2021;7;761,88;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1093;USA
817;2023-01-10 02:37:07;1021;2044;2;908,7;3008;Clothing;Product_2044;454,35;Style_3008;Leather;Client_1021;USA
818;2023-10-20 14:01:48;1047;2032;9;3153,96;3009;Clothing;Product_2032;350,44;Style_3009;Leather;Client_1047;France
819;2023-04-04 06:39:17;1080;2046;8;2618,96;3003;Clothing;Product_2046;327,37;Style_3003;Polyester;Client_1080;UK
820;2023-01-03 13:12:48;1059;2049;8;1274,72;3004;Shoes;Product_2049;159,34;Style_3004;Cotton;Client_1059;France
821;2023-08-16 08:43:15;1084;2021;7;761,88;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1084;USA
822;2023-11-12 12:56:56;1006;2035;4;619,44;3004;Accessories;Product_2035;154,86;Style_3004;Cotton;Client_1006;UK
823;2023-04-02 19:40:32;1019;2032;2;700,88;3009;Clothing;Product_2032;350,44;Style_3009;Leather;Client_1019;Italy
824;2023-09-09 18:37:07;1057;2030;3;1416;3019;Clothing;Product_2030;472;Style_3019;Polyester;Client_1057;France
825;2023-09-19 14:43:36;1069;2039;6;1284,54;3002;Accessories;Product_2039;214,09;Style_3002;Cotton;Client_1069;Germany
826;2023-04-21 00:54:46;1003;2049;5;796,7;3004;Shoes;Product_2049;159,34;Style_3004;Cotton;Client_1003;Germany
827;2023-08-21 11:08:50;1001;2012;8;3889,12;3003;Shoes;Product_2012;486,14;Style_3003;Polyester;Client_1001;UK
828;2023-01-21 00:57:39;1058;2041;6;1013,58;3015;Clothing;Product_2041;168,93;Style_3015;Leather;Client_1058;Australia
829;2023-09-22 03:56:24;1038;2047;6;61,5;3014;Shoes;Product_2047;10,25;Style_3014;Leather;Client_1038;Germany
830;2023-07-11 06:59:28;1015;2018;1;358,22;3012;Accessories;Product_2018;358,22;Style_3012;Polyester;Client_1015;UK
831;2023-06-22 08:15:51;1034;2021;4;435,36;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1034;USA
832;2023-01-10 20:06:29;1061;2013;5;2129,85;3002;Shoes;Product_2013;425,97;Style_3002;Cotton;Client_1061;Australia
833;2023-12-24 19:20:22;1035;2021;3;326,52;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1035;Australia
834;2023-01-29 01:20:43;1064;2008;9;2697,66;3011;Accessories;Product_2008;299,74;Style_3011;Silk;Client_1064;USA
835;2023-03-20 08:07:12;1025;2046;1;327,37;3003;Clothing;Product_2046;327,37;Style_3003;Polyester;Client_1025;Italy
836;2023-05-21 06:43:36;1024;2040;6;2656,86;3020;Accessories;Product_2040;442,81;Style_3020;Cotton;Client_1024;UK
837;2023-05-13 15:05:14;1012;2046;6;1964,22;3003;Clothing;Product_2046;327,37;Style_3003;Polyester;Client_1012;France
838;2023-08-31 07:15:19;1018;2007;5;1681,5;3019;Clothing;Product_2007;336,3;Style_3019;Polyester;Client_1018;Australia
839;2023-07-11 06:59:28;1015;2023;5;1214,65;3015;Shoes;Product_2023;242,93;Style_3015;Leather;Client_1015;UK
840;2023-09-12 07:49:55;1080;2044;5;2271,75;3008;Clothing;Product_2044;454,35;Style_3008;Leather;Client_1080;UK
841;2023-04-24 07:36:56;1027;2032;6;2102,64;3009;Clothing;Product_2032;350,44;Style_3009;Leather;Client_1027;UK
842;2023-11-18 08:51:54;1072;2011;8;1581,04;3008;Shoes;Product_2011;197,63;Style_3008;Leather;Client_1072;UK
843;2023-01-03 04:28:06;1060;2022;2;897,84;3016;Clothing;Product_2022;448,92;Style_3016;Cotton;Client_1060;Germany
844;2023-01-01 17:29:22;1046;2022;6;2693,52;3016;Clothing;Product_2022;448,92;Style_3016;Cotton;Client_1046;Germany
845;2023-08-15 15:13:52;1089;2043;1;184,59;3012;Accessories;Product_2043;184,59;Style_3012;Polyester;Client_1089;Italy
846;2023-12-01 11:40:32;1017;2025;4;1403,2;3019;Clothing;Product_2025;350,8;Style_3019;Polyester;Client_1017;Japan
847;2023-09-30 21:48:50;1093;2022;3;1346,76;3016;Clothing;Product_2022;448,92;Style_3016;Cotton;Client_1093;USA
848;2023-05-12 21:35:51;1053;2028;9;2470,68;3003;Clothing;Product_2028;274,52;Style_3003;Polyester;Client_1053;France
849;2023-10-01 06:33:31;1008;2029;3;328,5;3005;Clothing;Product_2029;109,5;Style_3005;Cotton;Client_1008;USA
850;2023-07-04 17:35:08;1079;2013;6;2555,82;3002;Shoes;Product_2013;425,97;Style_3002;Cotton;Client_1079;Germany
851;2023-04-10 11:18:55;1027;2018;1;358,22;3012;Accessories;Product_2018;358,22;Style_3012;Polyester;Client_1027;UK
